OTU_ID	ComD55.B	ComD61.B	ComD49.B	ComD10.B	ComD14.B	ComD47.C	ComC11.B	ComC46.A	ComC43.A	ComC20.A	ComC45.A	ComC49.B	ComD16.C	ComC45.B	ComC24.A	ComC31.A	ComC43.B	ComD29.B	ComC47.A	ComD43.C	ComC13.A	ComD76.B	ComD76.C	ComC13.B	ComD60.C	ComD23.C	ComD18.B	ComD8.A	ComD65.B	ComD18.C	ComC55.B	ComD28.B	ComD78.C	ComD66.B	ComD61.C	ComD21.C	ComD65.C	ComC53.B	ComC9.A	ComC10.A	ComC6.B	ComD49.C	ComC65.A	ComD64.B	ComC50.A	ComD64.C	ComD3.B	ComD51.C	ComD71.C	ComD5.A	ComD37.C	ComC54.A	ComC33.A	ComD62.B	ComD24.C	ComD8.B	ComC24.B	ComD41.C	ComC32.A	ComC41.B	ComC15.B	ComD4.A	ComD29.C	ComD48.C	ComD34.C	ComD5.B	ComD70.B	ComC15.A	ComD25.C	ComC9.B	ComD75.C	ComD20.C	ComC48.B	ComC65.B	ComD36.B	ComC21.A	ComD70.C	ComD62.C	ComC39.B	ComC33.B	ComD3.A	ComC44.B	ComD53.B	ComD26.B	ComD20.B	ComD11.A	ComD35.C	ComC69.A	ComD31.B	ComD36.C	ComD24.B	ComC14.A	ComC62.A	ComD25.B	ComD50.C	ComC60.B	ComC50.B	ComC5.A	ComD31.C	ComD26.C	ComC27.A	ComC22.A	ComC69.B	ComD2.A	ComC22.B	ComC41.A	ComC26.A	ComC54.B	ComC30.B	ComD50.B	ComD54.C	ComD71.B	ComD4.B	ComD48.B	ComD34.B	ComD33.C	ComC55.A	ComC11.A	ComD39.C	ComD43.B	ComC40.A	ComD38.B	ComD46.B	ComC40.B	ComC18.A	ComC21.B	ComD16.B	ComC62.B	ComD28.C	ComC7.B	ComD73.B	ComD12.A	ComC58.A	ComC67.A	ComD33.B	ComD78.B	ComD57.C	ComD23.B	ComD15.B	ComC38.B	ComC49.A	ComD11.B	ComD21.B	ComD51.B	ComD38.C	ComD79.C	ComC28.A	ComD80.C	ComD79.B	ComC8.A	ComD80.B	ComD7.B	ComD13.A	ComC59.B	ComD55.C	ComC17.A	ComC28.B	ComC48.A	ComD13.B	ComD42.C	ComC17.B	ComD14.A	ComC59.A	ComD77.C	ComC68.A	ComC8.B	ComD63.B	ComC26.B	ComC67.B	ComD42.B	ComD73.C	ComC10.B	ComD17.C	ComC20.B	ComD37.B	ComD59.C	ComD12.B	ComD69.C	ComC47.B	ComD44.B	ComC44.A	ComD27.B	ComC56.A	ComC31.B	ComC2.A	ComD67.C	ComD67.B	ComC52.A	ComC57.B	ComD19.C	ComD54.B	ComD17.B	ComC29.B	ComC52.B	ComD40.C	ComC30.A	ComD53.C	ComD72.C	ComC27.B	ComD30.C	ComD47.B	ComD75.B	ComD69.B	ComD2.B	ComC32.B	ComC57.A	ComC51.B	ComC66.B	ComD63.C	ComD52.B	ComC39.A	ComC6.A	ComD52.C	ComC34.A	ComD27.C	ComD15.A	ComC46.B	ComC25.B	ComD44.C	ComC56.B	ComD10.A	ComD1.A	ComD19.B	ComD72.B	ComC36.A	ComC51.A	ComD39.B	ComC2.B	ComD60.B	ComD30.B	ComC63.A	ComC14.B	ComC35.B	ComC34.B	ComD66.C	ComC58.B	ComC53.A	ComD1.B	ComD22.C	ComC19.B	ComD56.B	ComC7.A	ComC12.A	ComD77.B	ComD7.A	ComC37.A	ComD9.B	ComC16.A	ComC29.A	ComC37.B	ComC16.B	ComC19.A	ComD74.C	ComC61.A	ComC42.B	ComC42.A	ComC35.A	ComD46.C	ComD35.B	ComC38.A	ComD58.C	ComC61.B	NegCont.C	ComD57.B	ComD45.C	NegCont.B	ComC64.A	ComC68.B	ComC60.A	ComC64.B	ComD68.C	ComD74.B	ComD68.B	ComD9.A	ComC66.A	ComD56.C	ComC18.B	ComC12.B	ComD58.B	ComC36.B
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales	0	1	3	0	12	2	1	0	3	14	17	0	0	34	0	10	8	2	0	10	2	3	13	7	0	2	1	0	3	0	0	2	0	0	1	0	4	0	3	11	0	4	1	1	0	1	0	0	3	0	1	0	48	0	1	1	4	14	0	13	1	0	0	0	0	0	0	0	1	0	0	0	13	2	0	0	0	0	0	58	0	3	0	1	2	1	0	1	0	0	0	0	1	0	3	0	0	1	0	0	0	0	1	0	1	13	0	0	0	3	0	4	0	0	0	0	0	0	0	4	21	0	0	22	0	0	0	2	3	0	0	0	0	0	0	0	0	4	2	0	0	2	1	1	0	0	0	0	1	8	0	0	0	40	0	4	0	3	1	38	18	3	47	0	1	13	0	1	0	37	0	7	0	15	0	27	0	24	0	0	2	0	0	37	1	0	0	13	4	0	0	0	0	9	0	0	0	0	0	2	0	0	3	0	2	1	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	1	1	0	1	0	0	0	0	0	23	0	11	0	0	0	0	6	0	0	2	0	0	11	1	0	4	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	1	1	5	1	0	0	0	0	2	1	0	0	1	0	5	0	0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales	160	651	576	63	2327	11	5	0	995	554	51	813	3	50	39	37	938	118	64	579	594	436	478	619	6	117	402	224	779	335	5	127	22	1	535	44	767	14	3	1	16	604	1118	832	178	860	1	9	99	1	430	11	496	267	0	193	37	222	5	1300	265	12	97	25	132	0	4	219	22	4	645	0	6	1010	235	1	5	284	161	506	3	8	30	673	1	1211	189	40	1	249	0	162	12	18	28	0	180	21	3	736	2	0	34	16	1	1069	10	16	0	40	677	180	18	21	215	690	6	13	582	538	243	5	9	214	0	3	5	6	125	1	159	135	51	170	761	12	0	230	265	0	821	1158	73	13	9	458	321	144	358	258	197	163	149	1837	222	1427	261	4	73	553	1579	2631	1891	3	1	220	155	11	186	550	172	5	215	563	394	130	103	137	53	20	7	4	10	15	1	16	13	45	70	0	696	263	42	23	14	1	26	8	3	3	6	511	115	33	5	53	69	0	150	159	239	18	166	5	4	256	3	44	29	5	75	80	2	16	6	87	542	0	10	3	77	193	39	1	1	76	17	68	190	37	36	2	30	2	185	86	2	3	40	108	6	21	118	1	13	4	41	4	190	1	142	0	9	5	29	2	3	2	0	4	56	101	33	2	4	56	0	32	82	2
k__Bacteria;p__Armatimonadetes;c__0319-6E2;o__	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	20	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	13	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	23	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales	0	0	0	0	5	0	0	0	2	7	2	189	0	0	1	0	0	0	0	0	2078	0	0	1924	0	0	4	0	1	1	0	0	0	0	0	223	2	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	36	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	43	0	17	0	0	0	3	1	0	0	5	0	6	5	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	0	13	0	0	1	0	0	0	6	1	0	0	2	0	18	0	0	0	0	0	0	117	6	203	0	0	0	0	0	0	1	0	0	0	80	0	0	0	0	0	0	1	2	77	0	0	0	0	0	13	0	0	0	0	1	1	0	1	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	40	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	45	0	1	0	0	1	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__FW68	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Armatimonadetes;c__SHA-37;o__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Armatimonadetes;c__SJA-176;o__RB046	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales]	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__BRC1;c__PRR-11;o__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__BME43;o__	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	3	0	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0	0	0	1	0	3	1	0	0	0	0	7	0	0	1	0	1	1	0	1	0	3	1	0	1	0	0	1	0	0	0	2	0	0	0	4	0	1	0	0	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	6	1	1	0	0	0	0	0	0	0	2	0	10	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	3	2	0	0	1	0	2	1	0	0	5	0	0	0	0	1	1	0	0	0	17	0	11	0	0	0	1	10	1	0	2	33	0	0	0	0	0	0	2	2	2	1	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	3	0	0	1	0	0	4	10	9	0	0	0	0	0	0	0	0	0	1	0	0	9	3	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	10	1	0	0	0	26	0	4	6	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	12	0	0	1	0	0	0	0	1	1	1	0	0	0	0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	2	85	119	0	6	46	4	11	44	766	938	172	4	825	183	141	53	103	96	220	505	10	11	447	0	715	51	140	122	47	14	1	1	0	103	76	88	1	65	1954	43	100	0	51	104	77	7	89	8	24	9	11	382	8	0	129	155	3	115	117	1	26	94	21	2	29	1	1	16	34	32	0	4	0	32	191	2	9	21	290	10	35	0	5	0	15	1	6	0	32	3	83	100	11	230	8	92	5	1	0	29	32	11	7	33	99	2	11	35	218	5	10	42	38	2	32	4	11	4	226	191	2	0	229	74	184	4	67	0	35	2	0	1	198	30	0	9	804	4	4	121	14	67	75	0	3	3	1	12	616	2	32	11	124	7	2	9	11	14	14	2	10	159	41	1	504	29	1	181	20	0	1721	35	802	4	191	2	5	95	157	49	2	2	125	119	2	0	67	2	9	1	16	3	99	5	21	1	0	26	8	37	37	8	37	101	2	45	0	19	20	26	60	25	7	5	15	9	47	137	5	0	69	11	1	97	32	0	80	5	10	148	45	9	5	2	1	2	50	0	1	172	30	65	31	27	71	21	0	0	110	0	1	6	1	5	6	4	0	0	3	2	2	0	13	5	0	35	1	0	21	2	0	0	13	0	234	75	47	5	93
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	32	690	112	4	98	1550	58	705	440	200	1225	5088	201	1119	4844	349	383	6038	1019	984	2139	48	55	2000	14	1093	97	2209	119	106	19	10	0	11	826	130	109	42	726	300	4777	118	24	211	96	307	229	2672	9	270	67	154	956	10	22	2119	4176	35	615	2276	11	358	6592	20	4	263	25	9	6	547	1936	3	15	19	424	555	14	12	1808	656	299	243	12	20	7	313	3	62	3	365	25	123	423	16	86	181	90	49	7	1	394	1464	31	164	1306	2304	118	159	983	52	53	26	436	16	2	137	12	30	15	1018	986	36	19	1136	915	480	161	335	13	1155	52	20	10	702	121	0	147	744	164	684	5325	387	111	1975	70	34	2849	8	4	3481	5	1554	5	67	28	39	2916	12	13	27	25	57	43	79	5	2907	254	92	529	22	29	321	587	173	53	179	29	248	879	400	260	289	6	228	2465	2	2	742	6	867	70	441	77	705	55	1031	9	7	362	198	1293	1812	304	127	507	8	13	5	416	194	2038	4439	382	326	209	195	554	580	320	3	7	1871	666	7	7	16	21	2081	25	174	606	100	24	320	8	11	49	1787	53	6	845	1416	2028	135	1527	123	371	231	57	69	206	11	3	73	141	149	61	18	0	810	11	45	4	162	6	4	531	1	236	420	13	3	11	377	10	1130	845	1893	10	9
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	0	13	0	0	0	2	0	0	14	32	26	0	0	28	0	1	16	1	0	20	0	0	1	0	0	57	1	8	1	0	0	0	0	0	13	1	2	0	4	46	0	1	0	3	0	2	0	0	0	0	2	0	8	0	0	16	0	11	0	2	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	4	0	0	0	0	0	0	2	0	0	4	0	0	1	0	6	0	0	0	3	0	0	1	0	2	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	15	6	0	0	12	1	0	0	3	0	0	0	0	0	0	1	0	0	57	30	0	0	0	1	0	0	0	1	0	0	1	0	0	1	3	0	0	0	0	7	2	0	0	0	8	0	1	4	0	0	4	0	19	1	29	0	3	1	0	0	2	1	1	0	19	0	0	0	5	0	1	0	1	0	2	0	0	0	0	3	0	2	0	8	0	0	0	0	0	5	0	0	3	0	0	2	2	1	0	1	0	0	1	0	0	9	0	0	0	0	0	8	0	0	0	1	0	0	0	9	0	1	1	0	9	0	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	18	1	1	0	0	0	0	0	1	0	0	0	0	0	0	8
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales]	0	2	0	0	0	3	0	0	2	1	2	0	0	3	15	0	0	0	2	1	0	0	0	0	0	12	0	0	1	0	0	3	0	0	0	11	2	0	0	0	0	0	2	0	0	0	0	2	0	9	0	0	0	0	0	3	5	0	0	0	0	19	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	1	0	0	0	0	0	5	0	1	0	0	0	0	1	0	0	0	0	0	15	0	0	0	0	13	1	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	53	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	14	0	0	0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	15	12	35	0	11	45	24	20	40	300	181	114	29	148	601	69	25	88	197	320	718	11	12	617	2	55	64	264	101	46	3	3	0	1	28	132	71	4	148	198	131	36	1	29	12	43	145	24	2	22	5	32	178	7	5	281	535	2	180	76	5	64	133	1	0	21	1	1	3	112	25	2	30	8	53	182	2	7	22	168	211	115	3	21	3	70	0	20	0	101	3	29	87	1	28	23	9	3	2	28	61	122	15	44	126	64	8	37	62	33	4	9	46	0	1	22	5	38	11	299	134	0	1	139	273	179	19	48	2	61	2	6	10	65	29	0	11	42	6	10	79	87	97	19	0	2	19	0	1	206	0	29	8	356	3	1	23	14	26	44	0	11	366	7	0	219	31	5	66	47	2	138	47	298	1	10	3	16	158	62	77	14	1	33	819	0	0	58	2	87	5	40	10	43	0	80	0	1	53	23	26	42	18	46	146	0	23	0	28	7	19	129	23	15	20	28	42	114	76	0	0	138	90	1	1	14	8	618	7	42	41	22	45	16	0	3	5	120	1	1	9	113	173	9	23	27	11	1	24	29	3	3	0	3	23	25	28	1	0	10	10	5	4	16	1	4	109	0	20	105	4	1	10	19	1	22	274	126	0	3
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales	54	184	161	54	416	15	12	1	316	736	156	73	17	144	32	337	378	43	44	86	39	302	256	41	1	200	52	46	279	75	9	95	3	1	183	38	245	4	5	708	11	150	470	261	46	353	20	71	38	26	113	24	231	36	2	68	32	2	17	414	59	9	86	31	35	26	27	56	26	4	96	19	11	445	64	13	5	35	25	187	35	16	18	183	12	59	33	22	12	104	4	30	92	5	143	3	38	19	15	228	14	10	44	50	19	440	21	23	13	110	82	86	12	18	25	145	14	11	67	113	103	5	11	94	37	19	11	95	167	6	56	16	55	79	114	11	5	139	113	4	58	97	30	77	7	90	63	46	113	143	54	298	49	1035	68	1159	109	3	58	156	1056	354	1093	1	1	109	39	12	57	125	39	531	67	617	95	508	28	86	55	78	8	16	6	222	12	15	14	49	33	8	90	48	17	41	9	7	13	12	21	31	15	75	142	34	13	33	18	1	37	14	34	13	25	16	6	116	2	1	57	4	34	33	4	25	19	43	27	17	8	39	13	28	27	11	0	51	8	31	455	2	38	4	13	9	359	10	12	1	17	3	1	2	21	0	3	4	31	10	30	6	117	3	2	8	6	2	12	1	4	4	7	15	9	4	2	55	31	19	70	13
k__Bacteria;p__Chlorobi;c__;o__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Chlorobi;c__BSV26;o__A89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
